codMunRes,ano,mes,rhum
5102702,2014,7,47.12096774193548
5102702,2014,8,34.20161290322581
5102702,2014,9,57.125
5102702,2014,10,73.48387096774194
5102702,2014,11,92.84166666666667
5102702,2014,12,93.94354838709677
5102793,2014,1,94.35483870967742
5102793,2014,2,94.54464285714286
5102793,2014,3,94.96774193548387
5102793,2014,4,95.49166666666666
5102793,2014,5,91.61290322580645
5102793,2014,6,65.475
5102793,2014,7,49.064516129032256
5102793,2014,8,36.104838709677416
5102793,2014,9,77.13333333333334
5102793,2014,10,87.9274193548387
5102793,2014,11,94.575
5102793,2014,12,95.54838709677419
5102850,2014,1,94.45967741935483
5102850,2014,2,95.91964285714286
5102850,2014,3,95.79032258064517
5102850,2014,4,96.01666666666667
5102850,2014,5,93.54838709677419
5102850,2014,6,69.09166666666667
5102850,2014,7,56.75806451612903
5102850,2014,8,45.33064516129032
5102850,2014,9,85.69166666666666
5102850,2014,10,90.40322580645162
5102850,2014,11,93.30833333333334
5102850,2014,12,94.78225806451613
5103007,2014,1,89.65322580645162
5103007,2014,2,92.32142857142857
5103007,2014,3,92.46774193548387
5103007,2014,4,91.74166666666666
5103007,2014,5,86.51612903225806
5103007,2014,6,62.96666666666667
5103007,2014,7,54.04838709677419
5103007,2014,8,35.91935483870968
5103007,2014,9,60
5103007,2014,10,71.29032258064517
5103007,2014,11,89.60833333333333
5103007,2014,12,91.35483870967742
5103056,2014,1,92.46774193548387
5103056,2014,2,93.91964285714286
5103056,2014,3,94.78225806451613
5103056,2014,4,94.125
5103056,2014,5,87.70967741935483
5103056,2014,6,59.725
5103056,2014,7,46.5
5103056,2014,8,31.838709677419356
5103056,2014,9,68.81666666666666
5103056,2014,10,80.2258064516129
5103056,2014,11,92.425
5103056,2014,12,93.5
5103106,2014,1,89.6774193548387
5103106,2014,2,90.91071428571429
5103106,2014,3,92.40322580645162
5103106,2014,4,91.84166666666667
5103106,2014,5,83.55645161290323
5103106,2014,6,63.275
5103106,2014,7,50.233870967741936
5103106,2014,8,36.346774193548384
5103106,2014,9,41.608333333333334
5103106,2014,10,55.524193548387096
5103106,2014,11,89.41666666666667
5103106,2014,12,91.1774193548387
5103205,2014,1,94.35483870967742
5103205,2014,2,94.54464285714286
5103205,2014,3,94.96774193548387
5103205,2014,4,95.49166666666666
5103205,2014,5,91.61290322580645
5103205,2014,6,65.475
5103205,2014,7,49.064516129032256
5103205,2014,8,36.104838709677416
5103205,2014,9,77.13333333333334
5103205,2014,10,87.9274193548387
5103205,2014,11,94.575
5103205,2014,12,95.54838709677419
5103254,2014,1,96.76612903225806
5103254,2014,2,97.89285714285714
5103254,2014,3,97.31451612903226
5103254,2014,4,96.53333333333333
5103254,2014,5,95.4758064516129
5103254,2014,6,78.79166666666667
5103254,2014,7,67.04032258064517
5103254,2014,8,57.314516129032256
5103254,2014,9,90.53333333333333
5103254,2014,10,94.58064516129032
5103254,2014,11,94.83333333333333
5103254,2014,12,95.23387096774194
5103304,2014,1,97.49193548387096
5103304,2014,2,97.86607142857143
5103304,2014,3,97.2258064516129
5103304,2014,4,96.69166666666666
5103304,2014,5,94.96774193548387
5103304,2014,6,76.13333333333334
5103304,2014,7,64.79838709677419
5103304,2014,8,42.95161290322581
5103304,2014,9,82.08333333333333
5103304,2014,10,93.83064516129032
5103304,2014,11,96.7
5103304,2014,12,96.33870967741936
5103353,2014,1,95.54032258064517
5103353,2014,2,96.16964285714286
5103353,2014,3,96.2258064516129
5103353,2014,4,96
5103353,2014,5,92.49193548387096
5103353,2014,6,67.225
5103353,2014,7,47.685483870967744
5103353,2014,8,33.08064516129032
5103353,2014,9,62.875
5103353,2014,10,83.2258064516129
5103353,2014,11,94.71666666666667
5103353,2014,12,96.05645161290323
5103361,2014,1,94.20161290322581
5103361,2014,2,94.8125
5103361,2014,3,95.2741935483871
5103361,2014,4,92.6
5103361,2014,5,91.7741935483871
5103361,2014,6,77.5
5103361,2014,7,66.78225806451613
5103361,2014,8,41.36290322580645
5103361,2014,9,62.583333333333336
5103361,2014,10,79.83870967741936
5103361,2014,11,90.65
5103361,2014,12,92.14516129032258
5103379,2014,1,94.45967741935483
5103379,2014,2,95.91964285714286
5103379,2014,3,95.79032258064517
5103379,2014,4,96.01666666666667
5103379,2014,5,93.54838709677419
5103379,2014,6,69.09166666666667
5103379,2014,7,56.75806451612903
5103379,2014,8,45.33064516129032
5103379,2014,9,85.69166666666666
5103379,2014,10,90.40322580645162
5103379,2014,11,93.30833333333334
5103379,2014,12,94.78225806451613
5103403,2014,1,89.65322580645162
5103403,2014,2,92.32142857142857
5103403,2014,3,92.46774193548387
5103403,2014,4,91.74166666666666
5103403,2014,5,86.51612903225806
5103403,2014,6,62.96666666666667
5103403,2014,7,54.04838709677419
5103403,2014,8,35.91935483870968
5103403,2014,9,60
5103403,2014,10,71.29032258064517
5103403,2014,11,89.60833333333333
5103403,2014,12,91.35483870967742
5103437,2014,1,91.65322580645162
5103437,2014,2,93.67857142857143
5103437,2014,3,93.98387096774194
5103437,2014,4,93.01666666666667
5103437,2014,5,91.11290322580645
5103437,2014,6,70.475
5103437,2014,7,61.556451612903224
5103437,2014,8,38.74193548387097
5103437,2014,9,60.94166666666667
5103437,2014,10,77.35483870967742
5103437,2014,11,92.88333333333334
5103437,2014,12,94.29032258064517
5103452,2014,1,91.65322580645162
5103452,2014,2,93.67857142857143
5103452,2014,3,93.98387096774194
5103452,2014,4,93.01666666666667
5103452,2014,5,91.11290322580645
5103452,2014,6,70.475
5103452,2014,7,61.556451612903224
5103452,2014,8,38.74193548387097
5103452,2014,9,60.94166666666667
5103452,2014,10,77.35483870967742
5103452,2014,11,92.88333333333334
5103452,2014,12,94.29032258064517
5103502,2014,1,91.65322580645162
5103502,2014,2,93.67857142857143
5103502,2014,3,93.98387096774194
5103502,2014,4,93.01666666666667
5103502,2014,5,91.11290322580645
5103502,2014,6,70.475
5103502,2014,7,61.556451612903224
5103502,2014,8,38.74193548387097
5103502,2014,9,60.94166666666667
5103502,2014,10,77.35483870967742
5103502,2014,11,92.88333333333334
5103502,2014,12,94.29032258064517
5103601,2014,1,89.65322580645162
5103601,2014,2,92.32142857142857
5103601,2014,3,92.46774193548387
5103601,2014,4,91.74166666666666
5103601,2014,5,86.51612903225806
5103601,2014,6,62.96666666666667
5103601,2014,7,54.04838709677419
5103601,2014,8,35.91935483870968
5103601,2014,9,60
5103601,2014,10,71.29032258064517
5103601,2014,11,89.60833333333333
5103601,2014,12,91.35483870967742
5103700,2014,1,92.46774193548387
5103700,2014,2,93.91964285714286
5103700,2014,3,94.78225806451613
5103700,2014,4,94.125
5103700,2014,5,87.70967741935483
5103700,2014,6,59.725
5103700,2014,7,46.5
5103700,2014,8,31.838709677419356
5103700,2014,9,68.81666666666666
5103700,2014,10,80.2258064516129
5103700,2014,11,92.425
5103700,2014,12,93.5
5103809,2014,1,91.65322580645162
5103809,2014,2,93.67857142857143
5103809,2014,3,93.98387096774194
5103809,2014,4,93.01666666666667
5103809,2014,5,91.11290322580645
5103809,2014,6,70.475
5103809,2014,7,61.556451612903224
5103809,2014,8,38.74193548387097
5103809,2014,9,60.94166666666667
5103809,2014,10,77.35483870967742
5103809,2014,11,92.88333333333334
5103809,2014,12,94.29032258064517
5103858,2014,1,92.65322580645162
5103858,2014,2,94.375
5103858,2014,3,95.08064516129032
5103858,2014,4,93.55
5103858,2014,5,88.18548387096774
5103858,2014,6,63.46666666666667
5103858,2014,7,47.12096774193548
5103858,2014,8,34.20161290322581
5103858,2014,9,57.125
5103858,2014,10,73.48387096774194
5103858,2014,11,92.84166666666667
5103858,2014,12,93.94354838709677
5103908,2014,1,90.54032258064517
5103908,2014,2,92.30357142857143
5103908,2014,3,92.75
5103908,2014,4,91.25833333333334
5103908,2014,5,83.91129032258064
5103908,2014,6,61.475
5103908,2014,7,50.314516129032256
5103908,2014,8,34.87903225806452
5103908,2014,9,54.38333333333333
5103908,2014,10,67.04838709677419
5103908,2014,11,89.825
5103908,2014,12,91.91935483870968
5104104,2014,1,94.35483870967742
5104104,2014,2,94.54464285714286
5104104,2014,3,94.96774193548387
5104104,2014,4,95.49166666666666
5104104,2014,5,91.61290322580645
5104104,2014,6,65.475
5104104,2014,7,49.064516129032256
5104104,2014,8,36.104838709677416
5104104,2014,9,77.13333333333334
5104104,2014,10,87.9274193548387
5104104,2014,11,94.575
5104104,2014,12,95.54838709677419
5104203,2014,1,88.24193548387096
5104203,2014,2,90.63392857142857
5104203,2014,3,91.8225806451613
5104203,2014,4,91.06666666666666
5104203,2014,5,88.46774193548387
5104203,2014,6,68.95
5104203,2014,7,63.25
5104203,2014,8,40.233870967741936
5104203,2014,9,53.99166666666667
5104203,2014,10,60.645161290322584
5104203,2014,11,86.225
5104203,2014,12,91.2741935483871
5104500,2014,1,91.65322580645162
5104500,2014,2,93.67857142857143
5104500,2014,3,93.98387096774194
5104500,2014,4,93.01666666666667
5104500,2014,5,91.11290322580645
5104500,2014,6,70.475
5104500,2014,7,61.556451612903224
5104500,2014,8,38.74193548387097
5104500,2014,9,60.94166666666667
5104500,2014,10,77.35483870967742
5104500,2014,11,92.88333333333334
5104500,2014,12,94.29032258064517
5104526,2014,1,92.46774193548387
5104526,2014,2,93.91964285714286
5104526,2014,3,94.78225806451613
5104526,2014,4,94.125
5104526,2014,5,87.70967741935483
5104526,2014,6,59.725
5104526,2014,7,46.5
5104526,2014,8,31.838709677419356
5104526,2014,9,68.81666666666666
5104526,2014,10,80.2258064516129
5104526,2014,11,92.425
5104526,2014,12,93.5
5104542,2014,1,94.08064516129032
5104542,2014,2,95.85714285714286
5104542,2014,3,95.73387096774194
5104542,2014,4,95.76666666666667
5104542,2014,5,91.89516129032258
5104542,2014,6,65.35833333333333
5104542,2014,7,54.685483870967744
5104542,2014,8,35.79032258064516
5104542,2014,9,76.775
5104542,2014,10,87.70161290322581
5104542,2014,11,94.31666666666666
5104542,2014,12,95.24193548387096
5104559,2014,1,94.35483870967742
5104559,2014,2,94.54464285714286
5104559,2014,3,94.96774193548387
5104559,2014,4,95.49166666666666
5104559,2014,5,91.61290322580645
5104559,2014,6,65.475
5104559,2014,7,49.064516129032256
5104559,2014,8,36.104838709677416
5104559,2014,9,77.13333333333334
5104559,2014,10,87.9274193548387
5104559,2014,11,94.575
5104559,2014,12,95.54838709677419
5104609,2014,1,88.24193548387096
5104609,2014,2,90.63392857142857
5104609,2014,3,91.8225806451613
5104609,2014,4,91.06666666666666
5104609,2014,5,88.46774193548387
5104609,2014,6,68.95
5104609,2014,7,63.25
5104609,2014,8,40.233870967741936
5104609,2014,9,53.99166666666667
5104609,2014,10,60.645161290322584
5104609,2014,11,86.225
5104609,2014,12,91.2741935483871
5104807,2014,1,89.65322580645162
5104807,2014,2,92.32142857142857
5104807,2014,3,92.46774193548387
5104807,2014,4,91.74166666666666
5104807,2014,5,86.51612903225806
5104807,2014,6,62.96666666666667
5104807,2014,7,54.04838709677419
5104807,2014,8,35.91935483870968
5104807,2014,9,60
5104807,2014,10,71.29032258064517
5104807,2014,11,89.60833333333333
5104807,2014,12,91.35483870967742
5104906,2014,1,91.65322580645162
5104906,2014,2,93.67857142857143
5104906,2014,3,93.98387096774194
5104906,2014,4,93.01666666666667
5104906,2014,5,91.11290322580645
5104906,2014,6,70.475
5104906,2014,7,61.556451612903224
5104906,2014,8,38.74193548387097
5104906,2014,9,60.94166666666667
5104906,2014,10,77.35483870967742
5104906,2014,11,92.88333333333334
5104906,2014,12,94.29032258064517
5105002,2014,1,94.20161290322581
5105002,2014,2,94.8125
5105002,2014,3,95.2741935483871
5105002,2014,4,92.6
5105002,2014,5,91.7741935483871
5105002,2014,6,77.5
5105002,2014,7,66.78225806451613
5105002,2014,8,41.36290322580645
5105002,2014,9,62.583333333333336
5105002,2014,10,79.83870967741936
5105002,2014,11,90.65
5105002,2014,12,92.14516129032258
5105101,2014,1,94.08064516129032
5105101,2014,2,95.85714285714286
5105101,2014,3,95.73387096774194
5105101,2014,4,95.76666666666667
5105101,2014,5,91.89516129032258
5105101,2014,6,65.35833333333333
5105101,2014,7,54.685483870967744
5105101,2014,8,35.79032258064516
5105101,2014,9,76.775
5105101,2014,10,87.70161290322581
5105101,2014,11,94.31666666666666
5105101,2014,12,95.24193548387096
5105150,2014,1,94.08064516129032
5105150,2014,2,95.85714285714286
5105150,2014,3,95.73387096774194
5105150,2014,4,95.76666666666667
5105150,2014,5,91.89516129032258
5105150,2014,6,65.35833333333333
5105150,2014,7,54.685483870967744
5105150,2014,8,35.79032258064516
5105150,2014,9,76.775
5105150,2014,10,87.70161290322581
5105150,2014,11,94.31666666666666
5105150,2014,12,95.24193548387096
5105176,2014,1,94.45967741935483
5105176,2014,2,95.91964285714286
5105176,2014,3,95.79032258064517
5105176,2014,4,96.01666666666667
5105176,2014,5,93.54838709677419
5105176,2014,6,69.09166666666667
5105176,2014,7,56.75806451612903
5105176,2014,8,45.33064516129032
5105176,2014,9,85.69166666666666
5105176,2014,10,90.40322580645162
5105176,2014,11,93.30833333333334
5105176,2014,12,94.78225806451613
5105200,2014,1,89.65322580645162
5105200,2014,2,92.32142857142857
5105200,2014,3,92.46774193548387
5105200,2014,4,91.74166666666666
5105200,2014,5,86.51612903225806
5105200,2014,6,62.96666666666667
5105200,2014,7,54.04838709677419
5105200,2014,8,35.91935483870968
5105200,2014,9,60
5105200,2014,10,71.29032258064517
5105200,2014,11,89.60833333333333
5105200,2014,12,91.35483870967742
5105234,2014,1,91.65322580645162
5105234,2014,2,93.67857142857143
5105234,2014,3,93.98387096774194
5105234,2014,4,93.01666666666667
5105234,2014,5,91.11290322580645
5105234,2014,6,70.475
5105234,2014,7,61.556451612903224
5105234,2014,8,38.74193548387097
5105234,2014,9,60.94166666666667
5105234,2014,10,77.35483870967742
5105234,2014,11,92.88333333333334
5105234,2014,12,94.29032258064517
5105259,2014,1,92.46774193548387
5105259,2014,2,93.91964285714286
5105259,2014,3,94.78225806451613
5105259,2014,4,94.125
5105259,2014,5,87.70967741935483
5105259,2014,6,59.725
5105259,2014,7,46.5
5105259,2014,8,31.838709677419356
5105259,2014,9,68.81666666666666
5105259,2014,10,80.2258064516129
5105259,2014,11,92.425
5105259,2014,12,93.5
5105309,2014,1,94.44354838709677
5105309,2014,2,95.14285714285714
5105309,2014,3,95.7258064516129
5105309,2014,4,94.06666666666666
5105309,2014,5,90.7258064516129
5105309,2014,6,65.93333333333334
5105309,2014,7,46.12096774193548
5105309,2014,8,33.29032258064516
5105309,2014,9,43.2
5105309,2014,10,69.37903225806451
5105309,2014,11,92.31666666666666
5105309,2014,12,94.11290322580645
5105507,2014,1,94.20161290322581
5105507,2014,2,94.8125
5105507,2014,3,95.2741935483871
5105507,2014,4,92.6
5105507,2014,5,91.7741935483871
5105507,2014,6,77.5
5105507,2014,7,66.78225806451613
5105507,2014,8,41.36290322580645
5105507,2014,9,62.583333333333336
5105507,2014,10,79.83870967741936
5105507,2014,11,90.65
5105507,2014,12,92.14516129032258
5105580,2014,1,94.35483870967742
5105580,2014,2,94.54464285714286
5105580,2014,3,94.96774193548387
5105580,2014,4,95.49166666666666
5105580,2014,5,91.61290322580645
5105580,2014,6,65.475
5105580,2014,7,49.064516129032256
5105580,2014,8,36.104838709677416
5105580,2014,9,77.13333333333334
5105580,2014,10,87.9274193548387
5105580,2014,11,94.575
5105580,2014,12,95.54838709677419
5105606,2014,1,94.35483870967742
5105606,2014,2,94.54464285714286
5105606,2014,3,94.96774193548387
5105606,2014,4,95.49166666666666
5105606,2014,5,91.61290322580645
5105606,2014,6,65.475
5105606,2014,7,49.064516129032256
5105606,2014,8,36.104838709677416
5105606,2014,9,77.13333333333334
5105606,2014,10,87.9274193548387
5105606,2014,11,94.575
5105606,2014,12,95.54838709677419
5105622,2014,1,91.65322580645162
5105622,2014,2,93.67857142857143
5105622,2014,3,93.98387096774194
5105622,2014,4,93.01666666666667
5105622,2014,5,91.11290322580645
5105622,2014,6,70.475
5105622,2014,7,61.556451612903224
5105622,2014,8,38.74193548387097
5105622,2014,9,60.94166666666667
5105622,2014,10,77.35483870967742
5105622,2014,11,92.88333333333334
5105622,2014,12,94.29032258064517
5105903,2014,1,91.65322580645162
5105903,2014,2,93.67857142857143
5105903,2014,3,93.98387096774194
5105903,2014,4,93.01666666666667
5105903,2014,5,91.11290322580645
5105903,2014,6,70.475
5105903,2014,7,61.556451612903224
5105903,2014,8,38.74193548387097
5105903,2014,9,60.94166666666667
5105903,2014,10,77.35483870967742
5105903,2014,11,92.88333333333334
5105903,2014,12,94.29032258064517
5106000,2014,1,91.65322580645162
5106000,2014,2,93.67857142857143
5106000,2014,3,93.98387096774194
5106000,2014,4,93.01666666666667
5106000,2014,5,91.11290322580645
5106000,2014,6,70.475
5106000,2014,7,61.556451612903224
5106000,2014,8,38.74193548387097
5106000,2014,9,60.94166666666667
5106000,2014,10,77.35483870967742
5106000,2014,11,92.88333333333334
5106000,2014,12,94.29032258064517
5106109,2014,1,91.65322580645162
5106109,2014,2,93.67857142857143
5106109,2014,3,93.98387096774194
5106109,2014,4,93.01666666666667
5106109,2014,5,91.11290322580645
5106109,2014,6,70.475
5106109,2014,7,61.556451612903224
5106109,2014,8,38.74193548387097
5106109,2014,9,60.94166666666667
5106109,2014,10,77.35483870967742
5106109,2014,11,92.88333333333334
5106109,2014,12,94.29032258064517
5106158,2014,1,94.45967741935483
5106158,2014,2,95.91964285714286
5106158,2014,3,95.79032258064517
5106158,2014,4,96.01666666666667
5106158,2014,5,93.54838709677419
5106158,2014,6,69.09166666666667
5106158,2014,7,56.75806451612903
5106158,2014,8,45.33064516129032
5106158,2014,9,85.69166666666666
5106158,2014,10,90.40322580645162
5106158,2014,11,93.30833333333334
5106158,2014,12,94.78225806451613
5106174,2014,1,90.54032258064517
5106174,2014,2,92.30357142857143
5106174,2014,3,92.75
5106174,2014,4,91.25833333333334
5106174,2014,5,83.91129032258064
5106174,2014,6,61.475
5106174,2014,7,50.314516129032256
5106174,2014,8,34.87903225806452
5106174,2014,9,54.38333333333333
5106174,2014,10,67.04838709677419
5106174,2014,11,89.825
5106174,2014,12,91.91935483870968
5106182,2014,1,94.20161290322581
5106182,2014,2,94.8125
5106182,2014,3,95.2741935483871
5106182,2014,4,92.6
5106182,2014,5,91.7741935483871
5106182,2014,6,77.5
5106182,2014,7,66.78225806451613
5106182,2014,8,41.36290322580645
5106182,2014,9,62.583333333333336
5106182,2014,10,79.83870967741936
5106182,2014,11,90.65
5106182,2014,12,92.14516129032258
5106190,2014,1,94.35483870967742
5106190,2014,2,94.54464285714286
5106190,2014,3,94.96774193548387
5106190,2014,4,95.49166666666666
5106190,2014,5,91.61290322580645
5106190,2014,6,65.475
5106190,2014,7,49.064516129032256
5106190,2014,8,36.104838709677416
5106190,2014,9,77.13333333333334
5106190,2014,10,87.9274193548387
5106190,2014,11,94.575
5106190,2014,12,95.54838709677419
5106216,2014,1,94.35483870967742
5106216,2014,2,94.54464285714286
5106216,2014,3,94.96774193548387
5106216,2014,4,95.49166666666666
5106216,2014,5,91.61290322580645
5106216,2014,6,65.475
5106216,2014,7,49.064516129032256
5106216,2014,8,36.104838709677416
5106216,2014,9,77.13333333333334
5106216,2014,10,87.9274193548387
5106216,2014,11,94.575
5106216,2014,12,95.54838709677419
5106224,2014,1,89.65322580645162
5106224,2014,2,92.32142857142857
5106224,2014,3,92.46774193548387
5106224,2014,4,91.74166666666666
5106224,2014,5,86.51612903225806
5106224,2014,6,62.96666666666667
5106224,2014,7,54.04838709677419
5106224,2014,8,35.91935483870968
5106224,2014,9,60
5106224,2014,10,71.29032258064517
5106224,2014,11,89.60833333333333
5106224,2014,12,91.35483870967742
5106232,2014,1,91.65322580645162
5106232,2014,2,93.67857142857143
5106232,2014,3,93.98387096774194
5106232,2014,4,93.01666666666667
5106232,2014,5,91.11290322580645
5106232,2014,6,70.475
5106232,2014,7,61.556451612903224
5106232,2014,8,38.74193548387097
5106232,2014,9,60.94166666666667
5106232,2014,10,77.35483870967742
5106232,2014,11,92.88333333333334
5106232,2014,12,94.29032258064517
5106240,2014,1,92.46774193548387
5106240,2014,2,93.91964285714286
5106240,2014,3,94.78225806451613
5106240,2014,4,94.125
5106240,2014,5,87.70967741935483
5106240,2014,6,59.725
5106240,2014,7,46.5
5106240,2014,8,31.838709677419356
5106240,2014,9,68.81666666666666
5106240,2014,10,80.2258064516129
5106240,2014,11,92.425
5106240,2014,12,93.5
5106257,2014,1,90.54032258064517
5106257,2014,2,92.30357142857143
5106257,2014,3,92.75
5106257,2014,4,91.25833333333334
5106257,2014,5,83.91129032258064
5106257,2014,6,61.475
5106257,2014,7,50.314516129032256
5106257,2014,8,34.87903225806452
5106257,2014,9,54.38333333333333
5106257,2014,10,67.04838709677419
5106257,2014,11,89.825
5106257,2014,12,91.91935483870968
5106265,2014,1,94.35483870967742
5106265,2014,2,94.54464285714286
5106265,2014,3,94.96774193548387
5106265,2014,4,95.49166666666666
5106265,2014,5,91.61290322580645
5106265,2014,6,65.475
5106265,2014,7,49.064516129032256
5106265,2014,8,36.104838709677416
5106265,2014,9,77.13333333333334
5106265,2014,10,87.9274193548387
5106265,2014,11,94.575
5106265,2014,12,95.54838709677419
5106273,2014,1,94.08064516129032
5106273,2014,2,95.85714285714286
5106273,2014,3,95.73387096774194
5106273,2014,4,95.76666666666667
5106273,2014,5,91.89516129032258
5106273,2014,6,65.35833333333333
5106273,2014,7,54.685483870967744
5106273,2014,8,35.79032258064516
5106273,2014,9,76.775
5106273,2014,10,87.70161290322581
5106273,2014,11,94.31666666666666
5106273,2014,12,95.24193548387096
5106281,2014,1,90.54032258064517
5106281,2014,2,92.30357142857143
5106281,2014,3,92.75
5106281,2014,4,91.25833333333334
5106281,2014,5,83.91129032258064
5106281,2014,6,61.475
5106281,2014,7,50.314516129032256
5106281,2014,8,34.87903225806452
5106281,2014,9,54.38333333333333
5106281,2014,10,67.04838709677419
5106281,2014,11,89.825
5106281,2014,12,91.91935483870968
5106299,2014,1,94.45967741935483
5106299,2014,2,95.91964285714286
5106299,2014,3,95.79032258064517
5106299,2014,4,96.01666666666667
5106299,2014,5,93.54838709677419
5106299,2014,6,69.09166666666667
5106299,2014,7,56.75806451612903
5106299,2014,8,45.33064516129032
5106299,2014,9,85.69166666666666
5106299,2014,10,90.40322580645162
5106299,2014,11,93.30833333333334
5106299,2014,12,94.78225806451613
5106307,2014,1,89.65322580645162
5106307,2014,2,92.32142857142857
5106307,2014,3,92.46774193548387
5106307,2014,4,91.74166666666666
5106307,2014,5,86.51612903225806
5106307,2014,6,62.96666666666667
5106307,2014,7,54.04838709677419
5106307,2014,8,35.91935483870968
5106307,2014,9,60
5106307,2014,10,71.29032258064517
5106307,2014,11,89.60833333333333
5106307,2014,12,91.35483870967742
5106315,2014,1,90.62096774193549
5106315,2014,2,92.5
5106315,2014,3,92.98387096774194
5106315,2014,4,91.55
5106315,2014,5,87.26612903225806
5106315,2014,6,64.18333333333334
5106315,2014,7,46.983870967741936
5106315,2014,8,36.395161290322584
5106315,2014,9,39.53333333333333
5106315,2014,10,58.935483870967744
5106315,2014,11,91.975
5106315,2014,12,92.62096774193549
5106372,2014,1,88.24193548387096
5106372,2014,2,90.63392857142857
5106372,2014,3,91.8225806451613
5106372,2014,4,91.06666666666666
5106372,2014,5,88.46774193548387
5106372,2014,6,68.95
5106372,2014,7,63.25
5106372,2014,8,40.233870967741936
5106372,2014,9,53.99166666666667
5106372,2014,10,60.645161290322584
5106372,2014,11,86.225
5106372,2014,12,91.2741935483871
5106422,2014,1,94.35483870967742
5106422,2014,2,94.54464285714286
5106422,2014,3,94.96774193548387
5106422,2014,4,95.49166666666666
5106422,2014,5,91.61290322580645
5106422,2014,6,65.475
5106422,2014,7,49.064516129032256
5106422,2014,8,36.104838709677416
5106422,2014,9,77.13333333333334
5106422,2014,10,87.9274193548387
5106422,2014,11,94.575
5106422,2014,12,95.54838709677419
5106455,2014,1,89.65322580645162
5106455,2014,2,92.32142857142857
5106455,2014,3,92.46774193548387
5106455,2014,4,91.74166666666666
5106455,2014,5,86.51612903225806
5106455,2014,6,62.96666666666667
5106455,2014,7,54.04838709677419
5106455,2014,8,35.91935483870968
5106455,2014,9,60
5106455,2014,10,71.29032258064517
5106455,2014,11,89.60833333333333
5106455,2014,12,91.35483870967742
5106505,2014,1,91.98387096774194
5106505,2014,2,93.01785714285714
5106505,2014,3,93.08870967741936
5106505,2014,4,91.2
5106505,2014,5,91.19354838709677
5106505,2014,6,76.55833333333334
5106505,2014,7,68.44354838709677
5106505,2014,8,42.5
5106505,2014,9,50.583333333333336
5106505,2014,10,62.25806451612903
5106505,2014,11,89.35833333333333
5106505,2014,12,93.64516129032258
5106653,2014,1,90.54032258064517
5106653,2014,2,92.30357142857143
5106653,2014,3,92.75
5106653,2014,4,91.25833333333334
5106653,2014,5,83.91129032258064
5106653,2014,6,61.475
5106653,2014,7,50.314516129032256
5106653,2014,8,34.87903225806452
5106653,2014,9,54.38333333333333
5106653,2014,10,67.04838709677419
5106653,2014,11,89.825
5106653,2014,12,91.91935483870968
5106703,2014,1,89.03225806451613
5106703,2014,2,90.16964285714286
5106703,2014,3,91.43548387096774
5106703,2014,4,90.71666666666667
5106703,2014,5,84.44354838709677
5106703,2014,6,62.641666666666666
5106703,2014,7,57.693548387096776
5106703,2014,8,36.645161290322584
5106703,2014,9,50.175
5106703,2014,10,59.443548387096776
5106703,2014,11,88.59166666666667
5106703,2014,12,92.13709677419355
5106752,2014,1,94.20161290322581
5106752,2014,2,94.8125
5106752,2014,3,95.2741935483871
5106752,2014,4,92.6
5106752,2014,5,91.7741935483871
5106752,2014,6,77.5
5106752,2014,7,66.78225806451613
5106752,2014,8,41.36290322580645
5106752,2014,9,62.583333333333336
5106752,2014,10,79.83870967741936
5106752,2014,11,90.65
5106752,2014,12,92.14516129032258
5106778,2014,1,95.54032258064517
5106778,2014,2,96.16964285714286
5106778,2014,3,96.2258064516129
5106778,2014,4,96
5106778,2014,5,92.49193548387096
5106778,2014,6,67.225
5106778,2014,7,47.685483870967744
5106778,2014,8,33.08064516129032
5106778,2014,9,62.875
5106778,2014,10,83.2258064516129
5106778,2014,11,94.71666666666667
5106778,2014,12,96.05645161290323
5106802,2014,1,94.08064516129032
5106802,2014,2,95.85714285714286
5106802,2014,3,95.73387096774194
5106802,2014,4,95.76666666666667
5106802,2014,5,91.89516129032258
5106802,2014,6,65.35833333333333
5106802,2014,7,54.685483870967744
5106802,2014,8,35.79032258064516
5106802,2014,9,76.775
5106802,2014,10,87.70161290322581
5106802,2014,11,94.31666666666666
5106802,2014,12,95.24193548387096
5106828,2014,1,91.65322580645162
5106828,2014,2,93.67857142857143
5106828,2014,3,93.98387096774194
5106828,2014,4,93.01666666666667
5106828,2014,5,91.11290322580645
5106828,2014,6,70.475
5106828,2014,7,61.556451612903224
5106828,2014,8,38.74193548387097
5106828,2014,9,60.94166666666667
5106828,2014,10,77.35483870967742
5106828,2014,11,92.88333333333334
5106828,2014,12,94.29032258064517
5107008,2014,1,89.65322580645162
5107008,2014,2,92.32142857142857
5107008,2014,3,92.46774193548387
5107008,2014,4,91.74166666666666
5107008,2014,5,86.51612903225806
5107008,2014,6,62.96666666666667
5107008,2014,7,54.04838709677419
5107008,2014,8,35.91935483870968
5107008,2014,9,60
5107008,2014,10,71.29032258064517
5107008,2014,11,89.60833333333333
5107008,2014,12,91.35483870967742
5107040,2014,1,89.65322580645162
5107040,2014,2,92.32142857142857
5107040,2014,3,92.46774193548387
5107040,2014,4,91.74166666666666
5107040,2014,5,86.51612903225806
5107040,2014,6,62.96666666666667
5107040,2014,7,54.04838709677419
5107040,2014,8,35.91935483870968
5107040,2014,9,60
