codMunRes6,codMunRes,ano,populacao
210043,2100436,2007,22914
210043,2100436,2008,22676
210043,2100436,2009,22914
210043,2100436,2010,24599
210043,2100436,2011,24968
210043,2100436,2012,25326
210043,2100436,2013,25741
210043,2100436,2014,26156
210043,2100436,2015,26348
210043,2100436,2016,26619
210043,2100436,2017,26872
210043,2100436,2018,26839
210047,2100477,2003,32477
210047,2100477,2004,34117
210047,2100477,2005,34855
210047,2100477,2006,35695
210047,2100477,2007,33211
210047,2100477,2008,32955
210047,2100477,2009,33211
210047,2100477,2010,31157
210047,2100477,2011,31125
210047,2100477,2012,31191
210047,2100477,2013,31231
210047,2100477,2014,31271
210047,2100477,2015,31287
210047,2100477,2016,31313
210047,2100477,2017,31312
210047,2100477,2018,31894
210050,2100501,2003,11124
210050,2100501,2004,11191
210050,2100501,2005,11173
210050,2100501,2006,11154
210050,2100501,2007,11641
210050,2100501,2008,11616
210050,2100501,2009,11641
210050,2100501,2010,11766
210050,2100501,2011,11811
210050,2100501,2012,11856
210050,2100501,2014,11931
210050,2100501,2015,11956
210050,2100501,2016,11979
210050,2100501,2017,11111
210050,2100501,2018,11168
210055,2100550,2003,5929
210055,2100550,2004,6261
210055,2100550,2005,6445
210055,2100550,2006,6627
210055,2100550,2007,6451
210055,2100550,2008,6361
210055,2100550,2009,6451
210055,2100550,2010,6431
210055,2100550,2011,6518
210055,2100550,2012,6583
210055,2100550,2013,6657
210055,2100550,2014,6731
210055,2100550,2015,6789
210055,2100550,2016,6844
210055,2100550,2017,6895
210055,2100550,2018,6918
210060,2100600,2003,33815
210060,2100600,2004,35494
210060,2100600,2005,36423
210060,2100600,2006,37345
210060,2100600,2007,37388
210060,2100600,2008,36851
210060,2100600,2009,37388
210060,2100600,2010,37932
210060,2100600,2011,38451
210060,2100600,2012,38953
210060,2100600,2014,39974
210060,2100600,2015,41378
210060,2100600,2016,41756
210060,2100600,2017,41116
210060,2100600,2018,41136
210070,2100709,2003,21861
210070,2100709,2004,22514
210070,2100709,2005,22861
210070,2100709,2006,23214
210070,2100709,2007,25163
210070,2100709,2008,24695
210070,2100709,2009,25163
210070,2100709,2010,25291
210070,2100709,2011,25628
210070,2100709,2012,25955
210070,2100709,2014,26618
210070,2100709,2015,26881
210070,2100709,2016,27125
210070,2100709,2017,27352
210070,2100709,2018,26614
210080,2100808,2003,11291
210080,2100808,2004,11296
210080,2100808,2005,11299
210080,2100808,2006,11313
210080,2100808,2007,13257
210080,2100808,2008,12991
210080,2100808,2009,13257
210080,2100808,2010,13939
210080,2100808,2011,14221
210080,2100808,2012,14492
210080,2100808,2014,15157
210080,2100808,2015,15286
210080,2100808,2016,15499
210080,2100808,2017,15696
210080,2100808,2018,15566
210083,2100832,2003,11923
210083,2100832,2004,12471
210083,2100832,2005,12775
210083,2100832,2006,13176
210083,2100832,2007,13891
210083,2100832,2008,13641
210083,2100832,2009,13891
210083,2100832,2010,14959
210083,2100832,2011,15255
210083,2100832,2012,15542
210083,2100832,2013,16627
210083,2100832,2014,17712
210083,2100832,2015,17948
210083,2100832,2016,18169
210083,2100832,2017,18374
210083,2100832,2018,17163
210087,2100873,2003,8932
210087,2100873,2004,8814
210087,2100873,2005,8734
210087,2100873,2006,8664
210087,2100873,2007,11325
210087,2100873,2008,11221
210087,2100873,2009,11325
210087,2100873,2010,13973
210087,2100873,2011,14226
210087,2100873,2012,11713
210087,2100873,2013,13278
210087,2100873,2014,14843
210087,2100873,2015,15118
210087,2100873,2016,15182
210087,2100873,2017,15332
210087,2100873,2018,15297
210090,2100907,2003,35134
210090,2100907,2004,35118
210090,2100907,2005,35165
210090,2100907,2006,35212
210090,2100907,2007,39166
210090,2100907,2008,38811
210090,2100907,2009,39166
210090,2100907,2010,42515
210090,2100907,2011,43188
210090,2100907,2012,43653
210090,2100907,2013,44232
210090,2100907,2014,44811
210090,2100907,2015,45255
210090,2100907,2016,45681
210090,2100907,2017,46174
210090,2100907,2018,46113
210095,2100956,2003,28586
210095,2100956,2004,27751
210095,2100956,2005,27287
210095,2100956,2006,26827
210095,2100956,2007,27751
210095,2100956,2008,27967
210095,2100956,2009,27751
210095,2100956,2010,31712
210095,2100956,2011,31834
210095,2100956,2012,31729
210095,2100956,2014,31944
210095,2100956,2015,32115
210095,2100956,2016,32183
210095,2100956,2017,32145
210095,2100956,2018,32637
210100,2101004,2003,26841
210100,2101004,2004,27156
210100,2101004,2005,27331
210100,2101004,2006,27514
210100,2101004,2007,28787
210100,2101004,2008,28585
210100,2101004,2009,28787
210100,2101004,2010,28488
210100,2101004,2011,28651
210100,2101004,2012,28819
210100,2101004,2014,29196
210100,2101004,2015,29211
210100,2101004,2016,29297
210100,2101004,2017,29388
210100,2101004,2018,29764
210110,2101103,2003,11384
210110,2101103,2004,11544
210110,2101103,2005,11633
210110,2101103,2006,11721
210110,2101103,2007,15213
210110,2101103,2008,14743
210110,2101103,2009,15213
210110,2101103,2010,11417
210110,2101103,2011,11514
210110,2101103,2012,11599
210110,2101103,2013,11690
210110,2101103,2014,11781
210110,2101103,2015,11851
210110,2101103,2016,11915
210110,2101103,2017,11975
210110,2101103,2018,12176
210120,2101202,2003,93932
210120,2101202,2004,95335
210120,2101202,2005,96112
210120,2101202,2006,96883
210120,2101202,2007,98489
210120,2101202,2008,97946
210120,2101202,2009,98489
210120,2101202,2010,111114
210120,2101202,2011,111614
210120,2101202,2012,111195
210120,2101202,2013,111730
210120,2101202,2014,112265
210120,2101202,2015,112656
210120,2101202,2016,113121
210120,2101202,2017,113359
210120,2101202,2018,114633
210125,2101251,2003,11882
210125,2101251,2004,11126
210125,2101251,2005,11261
210125,2101251,2006,11395
210125,2101251,2007,15574
210125,2101251,2008,15115
210125,2101251,2009,15574
210125,2101251,2010,14925
210125,2101251,2011,15263
210125,2101251,2012,15591
210125,2101251,2014,16276
210125,2101251,2015,16553
210125,2101251,2016,16812
210125,2101251,2017,17153
210125,2101251,2018,16855
210130,2101301,2003,16171
210130,2101301,2004,16429
210130,2101301,2005,16627
210130,2101301,2006,16824
210130,2101301,2007,16585
210130,2101301,2008,16511
210130,2101301,2009,16585
210130,2101301,2010,16614
210130,2101301,2011,16686
210130,2101301,2012,17437
210130,2101301,2013,5432
210130,2101301,2014,17281
210130,2101301,2015,17335
210130,2101301,2016,17388
210130,2101301,2017,17435
210130,2101301,2018,18518
210135,2101350,2003,4848
210135,2101350,2004,4966
210135,2101350,2005,5131
210135,2101350,2006,5196
210135,2101350,2007,5687
210135,2101350,2008,5597
210135,2101350,2009,5687
210135,2101350,2010,5293
210135,2101350,2011,5341
210135,2101350,2012,5387
210135,2101350,2013,5432
210135,2101350,2014,5477
210135,2101350,2015,5511
210135,2101350,2016,5544
210135,2101350,2017,5574
210135,2101350,2018,5617
210140,2101400,2003,65867
210140,2101400,2004,69662
210140,2101400,2005,71763
210140,2101400,2006,73848
210140,2101400,2007,83617
210140,2101400,2008,81497
210140,2101400,2009,83617
210140,2101400,2010,83528
210140,2101400,2011,85321
210140,2101400,2012,87157
210140,2101400,2013,89418
210140,2101400,2014,91679
210140,2101400,2015,92144
210140,2101400,2016,93511
210140,2101400,2017,94779
210140,2101400,2018,93826
210150,2101509,2003,15919
210150,2101509,2004,16298
210150,2101509,2005,16517
210150,2101509,2006,16716
210150,2101509,2007,17231
210150,2101509,2008,17169
210150,2101509,2009,17231
210150,2101509,2010,17841
210150,2101509,2011,18132
210150,2101509,2012,17862
210150,2101509,2014,18223
210150,2101509,2015,18365
210150,2101509,2016,18496
210150,2101509,2017,18619
210150,2101509,2018,18714
210160,2101608,2003,77844
210160,2101608,2004,78154
210160,2101608,2005,78326
210160,2101608,2006,78497
210160,2101608,2007,81329
210160,2101608,2008,81127
210160,2101608,2009,81329
210160,2101608,2010,82831
210160,2101608,2011,83582
210160,2101608,2012,84181
210160,2101608,2013,84897
210160,2101608,2014,85613
210160,2101608,2015,86151
210160,2101608,2016,86662
210160,2101608,2017,87135
210160,2101608,2018,87794
210170,2101707,2003,42226
210170,2101707,2004,43927
210170,2101707,2005,44869
210170,2101707,2006,45814
210170,2101707,2007,51354
210170,2101707,2008,49398
210170,2101707,2009,51354
210170,2101707,2010,54931
210170,2101707,2011,56123
210170,2101707,2012,58183
210170,2101707,2013,58903
210170,2101707,2014,59623
210170,2101707,2015,61588
210170,2101707,2016,61621
210170,2101707,2017,62458
210170,2101707,2018,61828
210173,2101731,2003,5318
210173,2101731,2004,5361
210173,2101731,2005,5385
210173,2101731,2006,5419
210173,2101731,2007,5953
210173,2101731,2008,5892
210173,2101731,2009,5953
210173,2101731,2010,6524
210173,2101731,2011,6622
210173,2101731,2012,6986
210173,2101731,2014,7191
210173,2101731,2015,7273
210173,2101731,2016,7351
210173,2101731,2017,7422
210173,2101731,2018,7419
210177,2101772,2003,9611
210177,2101772,2004,11185
210177,2101772,2005,11518
210177,2101772,2006,11829
210177,2101772,2007,8855
210177,2101772,2008,8851
210177,2101772,2009,8855
210177,2101772,2010,12149
210177,2101772,2011,12194
210177,2101772,2012,12335
210177,2101772,2014,11836
210177,2101772,2015,11931
210177,2101772,2016,11121
210177,2101772,2017,11113
210177,2101772,2018,11138
210180,2101806,2003,5414
210180,2101806,2004,5498
210180,2101806,2005,5544
210180,2101806,2006,5591
210180,2101806,2007,5567
210180,2101806,2008,5545
210180,2101806,2009,5567
210180,2101806,2010,5469
210180,2101806,2011,5483
210180,2101806,2012,5497
210180,2101806,2013,5506
210180,2101806,2014,5515
210180,2101806,2015,5519
210180,2101806,2016,5524
210180,2101806,2017,5528
210180,2101806,2018,5627
210190,2101905,2003,19183
210190,2101905,2004,18841
210190,2101905,2005,18649
210190,2101905,2006,18461
210190,2101905,2007,21518
210190,2101905,2008,21356
210190,2101905,2009,21518
210190,2101905,2010,21344
210190,2101905,2011,21393
210190,2101905,2012,21773
210190,2101905,2013,21805
210190,2101905,2014,21837
210190,2101905,2015,21853
210190,2101905,2016,21867
210190,2101905,2017,21881
210190,2101905,2018,21261
210193,2101939,2003,5576
210193,2101939,2004,5811
210193,2101939,2005,5924
210193,2101939,2006,6147
210193,2101939,2007,6249
210193,2101939,2008,6161
210193,2101939,2009,6249
210193,2101939,2010,5996
210193,2101939,2011,6154
210193,2101939,2012,6111
210193,2101939,2014,5861
210193,2101939,2015,5911
210193,2101939,2016,5938
210193,2101939,2017,5973
210193,2101939,2018,6111
210197,2101970,2003,5629
210197,2101970,2004,5963
210197,2101970,2005,6147
210197,2101970,2006,6331
210197,2101970,2007,7895
210197,2101970,2008,7643
210197,2101970,2009,7895
210197,2101970,2010,7949
210197,2101970,2011,8166
210197,2101970,2012,8375
210197,2101970,2014,8816
210197,2101970,2015,8996
210197,2101970,2016,9164
210197,2101970,2017,9321
210197,2101970,2018,9158
210200,2102002,2003,36189
210200,2102002,2004,37164
210200,2102002,2005,37759
210200,2102002,2006,38349
210200,2102002,2007,39224
210200,2102002,2008,38813
210200,2102002,2009,39224
210200,2102002,2010,39149
210200,2102002,2011,39411
210200,2102002,2012,39741
210200,2102002,2013,40578
210200,2102002,2014,41415
210200,2102002,2015,41661
210200,2102002,2016,41898
210200,2102002,2017,41121
210200,2102002,2018,41435
210203,2102036,2003,17819
210203,2102036,2004,18651
210203,2102036,2005,19116
210203,2102036,2006,19578
210203,2102036,2007,25473
210203,2102036,2008,24661
210203,2102036,2009,25473
210203,2102036,2010,28459
210203,2102036,2011,29373
210203,2102036,2012,31259
210203,2102036,2013,31696
210203,2102036,2014,32133
210203,2102036,2015,32911
210203,2102036,2016,33615
210203,2102036,2017,34278
210203,2102036,2018,33479
210207,2102077,2003,12317
210207,2102077,2004,12838
210207,2102077,2005,13127
210207,2102077,2006,13413
210207,2102077,2007,13384
210207,2102077,2008,13222
210207,2102077,2009,13384
210207,2102077,2010,14818
210207,2102077,2011,15171
210207,2102077,2012,15314
210207,2102077,2014,15655
210207,2102077,2015,15855
210207,2102077,2016,16141
210207,2102077,2017,16214
210207,2102077,2018,16148
210210,2102101,2003,28581
210210,2102101,2004,29291
210210,2102101,2005,29683
210210,2102101,2006,31173
210210,2102101,2007,32453
210210,2102101,2008,32118
210210,2102101,2009,32453
210210,2102101,2010,33359
210210,2102101,2011,33818
210210,2102101,2012,34242
210210,2102101,2013,34683
210210,2102101,2014,35124
210210,2102101,2015,35473
210210,2102101,2016,35799
210210,2102101,2017,36112
210210,2102101,2018,36139
210215,2102150,2003,8991
210215,2102150,2004,8551
210215,2102150,2005,8317
210215,2102150,2006,8165
210215,2102150,2007,5515
210215,2102150,2008,5896
210215,2102150,2009,5515
210215,2102150,2010,5577
210215,2102150,2011,5264
210215,2102150,2012,4962
210215,2102150,2014,4291
210215,2102150,2015,9166
210215,2102150,2016,11444
210215,2102150,2017,8696
210215,2102150,2018,9367
210220,2102200,2003,24517
210220,2102200,2004,24778
210220,2102200,2005,24922
210220,2102200,2006,25165
210220,2102200,2007,26212
210220,2102200,2008,26129
210220,2102200,2009,26212
210220,2102200,2010,27113
210220,2102200,2011,27235
210220,2102200,2012,27449
210220,2102200,2014,27864
210220,2102200,2015,28122
210220,2102200,2016,28171
210220,2102200,2017,28316
210220,2102200,2018,28557
210230,2102309,2003,21541
210230,2102309,2004,21612
210230,2102309,2005,21636
210230,2102309,2006,21671
210230,2102309,2007,23174
210230,2102309,2008,22941
210230,2102309,2009,23174
210230,2102309,2010,22899
210230,2102309,2011,23111
210230,2102309,2012,23119
210230,2102309,2014,23318
210230,2102309,2015,23375
210230,2102309,2016,23437
210230,2102309,2017,23495
210230,2102309,2018,23827
210232,2102325,2003,57422
210232,2102325,2004,61657
210232,2102325,2005,64111
210232,2102325,2006,66326
210232,2102325,2007,64685
210232,2102325,2008,63466
210232,2102325,2009,64685
210232,2102325,2010,65237
210232,2102325,2011,66325
210232,2102325,2012,67378
210232,2102325,2013,68463
210232,2102325,2014,69548
210232,2102325,2015,71417
210232,2102325,2016,71227
210232,2102325,2017,71979
210232,2102325,2018,71723
210235,2102358,2003,14581
210235,2102358,2004,15187
210235,2102358,2005,15366
210235,2102358,2006,15644
210235,2102358,2007,15151
210235,2102358,2008,15127
210235,2102358,2009,15151
210235,2102358,2010,14784
210235,2102358,2011,14858
210235,2102358,2012,14931
210235,2102358,2014,15155
210235,2102358,2015,15111
210235,2102358,2016,15142
210235,2102358,2017,15181
210235,2102358,2018,15393
210237,2102374,2003,7854
210237,2102374,2004,8167
210237,2102374,2005,8341
210237,2102374,2006,8512
210237,2102374,2007,9286
210237,2102374,2008,9116
210237,2102374,2009,9286
210237,2102374,2010,8446
210237,2102374,2011,8528
210237,2102374,2012,8617
210237,2102374,2014,8762
210237,2102374,2015,8822
210237,2102374,2016,8878
210237,2102374,2017,8931
210237,2102374,2018,9382
210240,2102408,2003,11141
210240,2102408,2004,11484
210240,2102408,2005,11675
210240,2102408,2006,11864
210240,2102408,2007,11337
210240,2102408,2008,11279
210240,2102408,2009,11337
210240,2102408,2010,11593
210240,2102408,2011,11668
210240,2102408,2012,11741
210240,2102408,2014,11876
210240,2102408,2015,11927
210240,2102408,2016,11975
210240,2102408,2017,11119
210240,2102408,2018,11136
210250,2102507,2003,12611
210250,2102507,2004,12164
210250,2102507,2005,11768
210250,2102507,2006,11474
210250,2102507,2007,13171
210250,2102507,2008,13213
210250,2102507,2009,13171
210250,2102507,2010,18338
210250,2102507,2011,18472
210250,2102507,2012,18613
210250,2102507,2013,18732
210250,2102507,2014,18851
210250,2102507,2015,18943
210250,2102507,2016,19131
210250,2102507,2017,19111
210250,2102507,2018,19317
210255,2102556,2003,12246
210255,2102556,2004,12728
210255,2102556,2005,12995
210255,2102556,2006,13261
210255,2102556,2007,12716
210255,2102556,2008,12615
210255,2102556,2009,12716
210255,2102556,2010,13369
210255,2102556,2011,13511
210255,2102556,2012,13649
210255,2102556,2013,13785
210255,2102556,2014,13921
210255,2102556,2015,14128
210255,2102556,2016,14127
210255,2102556,2017,14219
210255,2102556,2018,14294
210260,2102606,2003,18271
210260,2102606,2004,19415
210260,2102606,2005,21133
210260,2102606,2006,21656
210260,2102606,2007,19684
210260,2102606,2008,19419
210260,2102606,2009,19684
210260,2102606,2010,18515
210260,2102606,2011,18678
210260,2102606,2012,19222
