codMunRes6,codMunRes,idMes,numCasos,edad,delay,para,agriPecu,dom,turViaj,gariMine,roadHuntwood,impo,male,populacao,ano,nomeMunRes,codMicroRes,nomeMicroRes,codUF,siglaUF,mes,Y,rhum,temp
120060,1200609,5,9,21,4.111111111111111,4.444444444444445,0.3333333333333333,0.3333333333333333,0,0,0,0,0.5555555555555556,26834,2003,Tarauacá,12002,Tarauacá,12,AC,5,9,95.83064516129032,295.1483870967742
120070,1200708,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12357,2003,Xapuri,12005,Brasiléia,12,AC,5,0,92.49193548387096,296.4725806451613
120001,1200013,6,14,16.214285714285715,2.642857142857143,4.142857142857143,0.5,0,0.07142857142857142,0,0.07142857142857142,0.2857142857142857,0.6428571428571429,8695,2003,Acrelândia,12004,Rio Branco,12,AC,6,14,84.04166666666667,297.36766666666665
120005,1200054,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3667,2003,Assis Brasil,12005,Brasiléia,12,AC,6,0,76.89166666666667,298.864
120010,1200104,6,32,24.34375,5.40625,2.15625,0.15625,0.3125,0,0,0,1,0.40625,17944,2003,Brasiléia,12005,Brasiléia,12,AC,6,32,84.04166666666667,297.36766666666665
120013,1200138,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6641,2003,Bujari,12004,Rio Branco,12,AC,6,0,84.04166666666667,297.36766666666665
120017,1200179,6,2,25,4,4.5,0.5,0,0,0,0,0.5,1,6196,2003,Capixaba,12004,Rio Branco,12,AC,6,2,84.04166666666667,297.36766666666665
120020,1200203,6,13,19.923076923076923,3.6153846153846154,3.230769230769231,0.3076923076923077,0.3076923076923077,0,0,0,0,0.6923076923076923,73488,2003,Cruzeiro do Sul,12001,Cruzeiro do Sul,12,AC,6,13,87.80833333333334,297.552
120025,1200252,6,1,53,5,5,0,1,0,0,0,1,0,12137,2003,Epitaciolândia,12005,Brasiléia,12,AC,6,1,84.04166666666667,297.36766666666665
120030,1200302,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29481,2003,Feijó,12002,Tarauacá,12,AC,6,0,89.45833333333333,295.7853333333333
120032,1200328,6,1,32,2,4,0,0,0,0,0,0,1,4529,2003,Jordão,12002,Tarauacá,12,AC,6,1,93.03333333333332,297.5846666666667
120033,1200336,6,1,16,1,4,0,1,0,0,0,0,1,12197,2003,Mâncio Lima,12001,Cruzeiro do Sul,12,AC,6,1,87.80833333333334,297.552
120034,1200344,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6915,2003,Manoel Urbano,12003,Sena Madureira,12,AC,6,0,76.89166666666667,298.864
120035,1200351,6,1,45,17,6,0,0,0,0,1,0,1,8362,2003,Marechal Thaumaturgo,12001,Cruzeiro do Sul,12,AC,6,1,93.03333333333332,297.5846666666667
