especie,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,paper_replica,17008,Dianópolis,TO,2014,2,134,123210,0,0.013666780940043937,-0.013666780940043937,0,0,TRUE,133
P. vivax,paper_replica,17008,Dianópolis,TO,2014,3,135,123210,0,0.013881171462383676,-0.013881171462383676,0,0.8116224332440548,TRUE,133
P. vivax,paper_replica,21001,Litoral Ocidental Maranhense,MA,2014,1,133,186768,0,2.148749523727706,-2.148749523727706,0,18.512271909534785,TRUE,133
P. vivax,paper_replica,21001,Litoral Ocidental Maranhense,MA,2014,2,134,186768,0,1.9717876080436054,-1.9717876080436054,0,15.2729589651332,TRUE,133
P. vivax,paper_replica,21001,Litoral Ocidental Maranhense,MA,2014,3,135,186768,0,2.002008879981005,-2.002008879981005,0,15.018632742225623,TRUE,133
P. vivax,paper_replica,21002,Aglomeração Urbana de São Luís,MA,2014,1,133,1381459,0,0.18913295049068388,-0.18913295049068388,0,1.9924586976522631,TRUE,133
P. vivax,paper_replica,21002,Aglomeração Urbana de São Luís,MA,2014,2,134,1381459,0.07238723697192606,0.17355743964497208,-0.10117020267304602,0,1.5201319764104473,TRUE,133
P. vivax,paper_replica,21002,Aglomeração Urbana de São Luís,MA,2014,3,135,1381459,0.07238723697192606,0.17621800524558917,-0.10383076827366311,0,1.6685258122028923,TRUE,133
P. vivax,paper_replica,21003,Rosário,MA,2014,1,133,170773,0,1.0371933266839508,-1.0371933266839508,0,11.125880554888653,TRUE,133
P. vivax,paper_replica,21003,Rosário,MA,2014,2,134,170773,0,0.9517818296123947,-0.9517818296123947,0,7.612444590186973,TRUE,133
P. vivax,paper_replica,21003,Rosário,MA,2014,3,135,170773,0,0.9663751589351296,-0.9663751589351296,0,9.98401386636058,TRUE,133
P. vivax,paper_replica,21004,Lençóis Maranhenses,MA,2014,1,133,189098,0,0.3159824498406969,-0.3159824498406969,0,2.644131614295233,TRUE,133
P. vivax,paper_replica,21004,Lençóis Maranhenses,MA,2014,2,134,189098,0,0.28996789395034267,-0.28996789395034267,0,3.4505917566552675,TRUE,133
P. vivax,paper_replica,21004,Lençóis Maranhenses,MA,2014,3,135,189098,0,0.29441947553275655,-0.29441947553275655,0,3.17295793715428,TRUE,133
P. vivax,paper_replica,21005,Baixada Maranhense,MA,2014,1,133,585881,3.072296251286524,1.732797698737394,1.33949855254913,0,12.459868130217568,TRUE,133
P. vivax,paper_replica,21005,Baixada Maranhense,MA,2014,2,134,585881,1.536148125643262,1.590085748541687,-0.053937622898424964,0.25175760948042375,13.825333130789357,TRUE,133
P. vivax,paper_replica,21005,Baixada Maranhense,MA,2014,3,135,585881,2.5602468760721036,1.61444696367072,0.9457999124013836,0,13.671718318225016,TRUE,133
P. vivax,paper_replica,21006,Itapecuru Mirim,MA,2014,1,133,226672,0,0.41730838040026885,-0.41730838040026885,0,3.970494811886779,TRUE,133
P. vivax,paper_replica,21006,Itapecuru Mirim,MA,2014,2,134,226672,0,0.3829470643529683,-0.3829470643529683,0,3.970494811886779,TRUE,133
P. vivax,paper_replica,21006,Itapecuru Mirim,MA,2014,3,135,226672,1.3234982706289264,0.3888225894436569,0.9346756811852696,0,3.529328721677137,TRUE,133
P. vivax,paper_replica,21007,Gurupi,MA,2014,1,133,233474,5.996385036449455,9.782033016145993,-3.785647979696538,1.713252867556987,67.10597325612267,TRUE,133
